Job title,Salary amount,Salary currency,Conversion ratio,Country,City,State,Reference year,Remote ratio,Company industry,Company size,Education,Experience level,Employment type
AI Engineer,140000.0,USD,1.0,US,,,2023,100.0,,S,,MI,FT
ML Engineer,180514.0,USD,1.0,GB,,,2023,100.0,,M,,SE,FT
ML Engineer,108308.0,USD,1.0,GB,,,2023,100.0,,M,,SE,FT
ML Engineer,220000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,170000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
BI Analyst,169000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
BI Analyst,110600.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,180514.0,USD,1.0,GB,,,2023,100.0,,M,,SE,FT
Data Engineer,108308.0,USD,1.0,GB,,,2023,100.0,,M,,SE,FT
Data Engineer,247300.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,139700.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,72000.0,EUR,1.0882787,ES,,,2023,100.0,,M,,SE,FT
Data Engineer,59565.0,EUR,1.0882787,ES,,,2023,100.0,,M,,SE,FT
Research Engineer,205500.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Research Engineer,132500.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,75000.0,USD,1.0,US,,,2023,100.0,,M,,MI,FT
Data Analyst,65000.0,USD,1.0,US,,,2023,100.0,,M,,MI,FT
Data Engineer,121000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,78000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,160000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,145000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,70000.0,EUR,1.0882787,IT,,,2023,100.0,,M,,SE,FT
Data Engineer,57826.0,EUR,1.0882787,IT,,,2023,100.0,,M,,SE,FT
Data Scientist,238000.0,USD,1.0,CA,,,2023,100.0,,M,,SE,FT
Data Scientist,156000.0,USD,1.0,CA,,,2023,100.0,,M,,SE,FT
Data Analyst,204500.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,138900.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,204500.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
ML Engineer,142200.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,160000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,120000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,254000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,200000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,228000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,136000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,233300.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,155500.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
BI Developer,60000.0,EUR,1.0882787,DK,,,2023,100.0,,L,,MI,FT
Data Analyst,94000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,81900.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,190000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,140000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,199000.0,USD,1.0,GB,,,2023,0.0,,M,,SE,FT
Data Engineer,162000.0,USD,1.0,GB,,,2023,0.0,,M,,SE,FT
Data Analyst,75000.0,GBP,1.2951632,GB,,,2023,0.0,,M,,SE,FT
Data Analyst,55000.0,GBP,1.2951632,GB,,,2023,0.0,,M,,SE,FT
Data Engineer,208000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,109500.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,240000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,238530.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,95000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,82000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,80000.0,USD,1.0,US,,,2023,0.0,,M,,EX,FT
Data Analyst,70000.0,USD,1.0,US,,,2023,0.0,,M,,EX,FT
BI Engineer,155000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
BI Engineer,130000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Analyst,169000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,110600.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,190000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,150000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,154700.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,118900.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,232960.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,166400.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,156000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Data Scientist,105000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
ML Engineer,193000.0,USD,1.0,CA,,,2023,100.0,,M,,SE,FT
ML Engineer,143000.0,USD,1.0,CA,,,2023,100.0,,M,,SE,FT
Data Engineer,190000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,140000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,138860.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,119610.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,205485.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,156560.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,230000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Data Scientist,175000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
ML Engineer,210600.0,USD,1.0,GB,,,2023,100.0,,M,,SE,FT
ML Engineer,135000.0,USD,1.0,GB,,,2023,100.0,,M,,SE,FT
Data Scientist,265000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Scientist,153000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Analytics Engineer,260000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Analytics Engineer,170000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,105000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Data Engineer,65000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Data Engineer,157550.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,104650.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
BI Engineer,225000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
BI Engineer,156400.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,150000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Analyst,125000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Scientist,135000.0,USD,1.0,GB,,,2023,100.0,,M,,MI,FT
Data Scientist,100000.0,USD,1.0,GB,,,2023,100.0,,M,,MI,FT
Data Analyst,100000.0,USD,1.0,US,,,2023,100.0,,M,,MI,FT
Data Analyst,59000.0,USD,1.0,US,,,2023,100.0,,M,,MI,FT
Data Engineer,57000.0,GBP,1.2951632,GB,,,2023,0.0,,M,,MI,FT
Data Engineer,42000.0,GBP,1.2951632,GB,,,2023,0.0,,M,,MI,FT
Data Scientist,75000.0,GBP,1.2951632,GB,,,2023,100.0,,M,,SE,FT
Data Scientist,65000.0,GBP,1.2951632,GB,,,2023,100.0,,M,,SE,FT
BI Developer,15000.0,USD,1.0,GH,,,2022,100.0,,M,,MI,FT
Data Scientist,60000.0,EUR,1.0882787,DE,,,2023,0.0,,L,,SE,FT
Data Scientist,225000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,156400.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,144100.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Analyst,89100.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,185900.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,129300.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,177000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Data Analyst,110000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Research Engineer,140000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Research Engineer,100000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,145000.0,USD,1.0,US,,,2023,100.0,,M,,MI,FT
Data Scientist,115000.0,USD,1.0,US,,,2023,100.0,,M,,MI,FT
Data Engineer,193600.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,119700.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,94000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Analyst,81900.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Scientist,164000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Scientist,130000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,190000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,140000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,122000.0,EUR,1.0882787,NL,,,2023,50.0,,L,,EX,FT
Data Scientist,323300.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,184700.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,180000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
ML Engineer,120000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Data Analyst,93918.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,51962.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,150000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Scientist,130000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,242000.0,USD,1.0,CA,,,2023,0.0,,M,,SE,FT
Data Engineer,134000.0,USD,1.0,CA,,,2023,0.0,,M,,SE,FT
Data Engineer,104000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,86000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,258800.0,USD,1.0,GB,,,2023,0.0,,M,,SE,FT
ML Engineer,199200.0,USD,1.0,GB,,,2023,0.0,,M,,SE,FT
Data Scientist,201000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,122000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,110000.0,USD,1.0,US,,,2023,100.0,,M,,MI,FT
Data Analyst,90000.0,USD,1.0,US,,,2023,100.0,,M,,MI,FT
Research Engineer,141100.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Research Engineer,94100.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,210000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,165000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,185900.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,129300.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,140000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,126000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,170000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Scientist,130000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,85000.0,GBP,1.2951632,GB,,,2023,100.0,,M,,MI,FT
Data Engineer,75000.0,GBP,1.2951632,GB,,,2023,100.0,,M,,MI,FT
Analytics Engineer,208500.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Analytics Engineer,165000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,72000.0,EUR,1.0882787,DE,,,2023,50.0,,L,,SE,FT
Data Engineer,80000.0,EUR,1.0882787,SE,,,2023,100.0,,L,,SE,FT
BI Developer,169000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
BI Developer,110600.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,185900.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,129300.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,225000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,156400.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,309000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,142000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,225000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Scientist,156400.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Analyst,204500.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,138900.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,185900.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,129300.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,323300.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,184700.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,247500.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,172200.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Decision Scientist,204500.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Decision Scientist,142200.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,2000000.0,INR,0.011962834,IN,,,2023,50.0,,L,,MI,FT
BI Developer,135000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
BI Developer,110000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
ML Engineer,180514.0,USD,1.0,GB,,,2023,100.0,,M,,SE,FT
ML Engineer,108308.0,USD,1.0,GB,,,2023,100.0,,M,,SE,FT
BI Analyst,118800.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
BI Analyst,75000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Manager,145000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Manager,130000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,180514.0,USD,1.0,GB,,,2023,100.0,,M,,SE,FT
Data Engineer,108308.0,USD,1.0,GB,,,2023,100.0,,M,,SE,FT
ML Engineer,193600.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,119700.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
BI Analyst,130800.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
BI Analyst,87200.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,215000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,150000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
BI Engineer,247500.0,USD,1.0,US,,,2023,0.0,,M,,EX,FT
BI Engineer,172200.0,USD,1.0,US,,,2023,0.0,,M,,EX,FT
Data Scientist,50000.0,GBP,1.2951632,GB,,,2023,100.0,,M,,MI,FT
Data Scientist,40000.0,GBP,1.2951632,GB,,,2023,100.0,,M,,MI,FT
ML Engineer,204500.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,142200.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,169000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,110600.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,204500.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,142200.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,238000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
ML Engineer,173000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
BI Engineer,225000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
BI Engineer,156400.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,204500.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,142200.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,225000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,156400.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,185900.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,129300.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,205785.0,USD,1.0,GB,,,2023,100.0,,M,,EX,FT
Data Engineer,123471.0,USD,1.0,GB,,,2023,100.0,,M,,EX,FT
Data Manager,299500.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Manager,245100.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,153600.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,106800.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
AI Engineer,40000.0,USD,1.0,KR,,,2023,0.0,,S,,EN,FT
Data Scientist,66000.0,EUR,1.0882787,ES,,,2023,100.0,,M,,SE,FT
Data Scientist,125000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Data Scientist,90000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
ML Engineer,290000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
ML Engineer,226000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Applied Scientist,222200.0,USD,1.0,US,,,2023,0.0,,L,,SE,FT
Applied Scientist,136000.0,USD,1.0,US,,,2023,0.0,,L,,SE,FT
Data Scientist,161000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Scientist,151000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Analyst,49200.0,EUR,1.0882787,EE,,,2023,0.0,,M,,SE,FT
Data Analyst,36000.0,EUR,1.0882787,EE,,,2023,0.0,,M,,SE,FT
Data Engineer,136994.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,101570.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Scientist,214500.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,150000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Analytics Engineer,150000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Analytics Engineer,120000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,278300.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,205700.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Applied Scientist,185900.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Applied Scientist,167310.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,114000.0,USD,1.0,US,,,2023,100.0,,M,,MI,FT
Data Engineer,100000.0,USD,1.0,US,,,2023,100.0,,M,,MI,FT
Applied Scientist,260000.0,USD,1.0,US,,,2023,0.0,,L,,SE,FT
Applied Scientist,136000.0,USD,1.0,US,,,2023,0.0,,L,,SE,FT
Data Engineer,162000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,111000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,225500.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,139400.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,225000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,156400.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,177000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Data Analyst,110000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Data Analyst,120350.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Analyst,74400.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,194000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,161000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Research Engineer,30000.0,EUR,1.0882787,FR,,,2023,0.0,,M,,EN,FT
ML Engineer,184950.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,119250.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,178500.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,136000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
ML Engineer,189000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
ML Engineer,159090.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,91000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Data Engineer,82000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Data Engineer,149076.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,82365.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Applied Scientist,192000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Applied Scientist,164000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Scientist,175000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Scientist,125000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,194595.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,158000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,240500.0,USD,1.0,US,,,2023,0.0,,L,,SE,FT
Data Engineer,123700.0,USD,1.0,US,,,2023,0.0,,L,,SE,FT
Data Scientist,212800.0,USD,1.0,US,,,2023,0.0,,L,,SE,FT
Data Scientist,111600.0,USD,1.0,US,,,2023,0.0,,L,,SE,FT
Research Engineer,257400.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Research Engineer,193500.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
ML Engineer,305000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,245000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,205485.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Scientist,156560.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Analyst,168000.0,USD,1.0,US,,,2023,100.0,,L,,SE,FT
Data Analyst,78400.0,USD,1.0,US,,,2023,100.0,,L,,SE,FT
ML Engineer,260000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,175000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,130002.0,USD,1.0,US,,,2023,100.0,,M,,EX,FT
Data Engineer,71908.0,USD,1.0,US,,,2023,100.0,,M,,EX,FT
Data Analyst,212000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,132000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,177000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Data Analyst,110000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Data Scientist,164000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,130000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,185900.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Scientist,129300.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Research Engineer,248100.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Research Engineer,145900.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,148000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,92000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Applied Scientist,248100.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Applied Scientist,145900.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,155000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,38000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
ML Engineer,218000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
ML Engineer,115000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Engineer,104000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,86000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Analytics Engineer,235400.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Analytics Engineer,108320.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Analyst,95000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,82000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,152375.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,94000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,115934.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Analyst,81666.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Analyst,110000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Data Analyst,79000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Research Engineer,273400.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Research Engineer,182200.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Analyst,160000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Data Analyst,112000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Data Scientist,285000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Data Scientist,154000.0,USD,1.0,US,,,2023,100.0,,M,,SE,FT
Applied Scientist,220000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Applied Scientist,170000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,174500.0,USD,1.0,US,,,2023,0.0,,M,,EX,FT
Data Engineer,113000.0,USD,1.0,US,,,2023,0.0,,M,,EX,FT
Data Engineer,225000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,125000.0,USD,1.0,US,,,2023,0.0,,M,,SE,FT
Data Engineer,200000.0,USD,1.0,US,,,2023,100.0,,M,,MI,FT
Data Engineer,180000.0,USD,1.0,US,,,2023,100.0,,M,,MI,FT
Applied Scientist,250000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Applied Scientist,125000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Data Analyst,110000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Data Analyst,90000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Research Engineer,275000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Research Engineer,200000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Research Engineer,275000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
Research Engineer,200000.0,USD,1.0,US,,,2023,0.0,,M,,MI,FT
ML Engineer,258800.0,USD,1.0,GB,,,2023,0.0,,M,,SE,FT
ML Engineer,199200.0,USD,1.0,GB,,,2023,0.0,,M,,SE,FT
Data Scientist,177000.0,USD,1.0,GB,,,2023,0.0,,M,,SE,FT
